,AABA,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMTD,AMZN,ASML,ATVI,AVGO,BATRA,BATRK,BIDU,CELG,CERN,CHTR,CMCSA,CME,COST,CSCO,CSX,CTRP,CTSH,DISH,DLTR,EA,EBAY,EQIX,ERIC,ESRX,EXPE,FB,FISV,FITB,FOX,GILD,GOOG,GOOGL,IBKR,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,LRCX,LSXMA,LSXMK,MAR,MCHP,MDLZ,MNST,MSFT,MU,MYL,NFLX,NTES,NTRS,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,PFF,PYPL,QCOM,QQQ,REGN,ROST,RYAAY,SBAC,SBUX,SHPG,SIRI,SWKS,TMUS,TROW,TSLA,TXN,VCSH,VOD,VRTX,WB,WBA,WDAY,WDC,WLTW,WPPGY,XLNX,ABBV,ABEV,ABT,ACN,AXP,AZN,BA,BABA,BAC,BBL,BHP,BLK,BMY,BNS,BP,BTI,BUD,C,CAT,CHL,CVS,CVX,DCM,DEO,DIS,DWDP,GE,GS,GSK,HD,HDB,HON,HSBC,IBM,ING,ISF,ITUB,JNJ,JPM,KO,LFC,LLY,LMT,MA,MCD,MDT,MMM,MO,MRK,MS,MTU,NEE,NKE,NVO,NVS,ORCL,PEP,PFE,PG,PM,PTR,RIO,RY,SAN,SAP,SLB,SNP,SNY,T,TD,TM,TMO,TOT,TSM,UL,UN,UNH,UNP,UPS,USB,UTX,V,VZ,WBK,WFC,WMT,XOM
DCM,0.274958664,0.291306519,0.348082946,0.212024562,0.716724422,0.73378795,0.253652911,0.145168359,0.798766131,0.28066082,0.784659285,0.576684263,0.105220515,0.32156652,0.361621318,0.212758616,0.616425472,0.669229136,0.336308432,0.23758674,0.258921275,0.536452547,0.517299475,0.17547128,0.207811196,0.232050528,0.591788358,0.402605941,0.731603835,0.385983808,0.100911834,0.754716171,0.821372153,0.496040148,0.466213924,0.46942802,0.276577833,0.356905134,0.49178331,0.557984716,0.106104174,0.716788174,0.21637317,0.242879367,0.179876088,0.198808243,0.746187022,0.590797217,0.310382852,0.111603995,0.358069368,0.281994927,0.221672526,0.671574754,0.70097114,0.153932657,0.731919248,0.266934473,0.254073796,0.425673631,0.143296513,0.489284317,0.553635714,0.162077645,0.375021692,0.226170299,0.749049391,0.221893238,0.269504231,0.810795172,0.650741019,0.257885894,0.153137173,0.21809937,0.094059193,0.798681297,0.190428041,0.182206773,0.174067566,0.348403085,0.436915036,0.428998368,0.756342651,0.336649217,0.138617488,0.406868209,0.269117837,0.707823178,0.221403286,0.483149023,0.153110841,0.201632593,0.289758633,0.332227853,0.679818298,0.7852825,0.6667712,0.255584711,0.325149926,0.168637162,0.136190628,0.735518896,0.603746902,0.257196952,0.286280313,0.719122444,0.453635677,0.463328995,0.284337946,0.393983322,0.296138986,0.658896009,0.225717973,0.753135352,0.761743327,0.359495239,0.302728678,0.275900928,0.535047872,0,0.225481007,0.273071916,0.622867474,0.870950319,0.776105266,0.66879548,0.134550077,0.190593555,0.110416632,0.369760437,0.572189184,0.684897149,0.227645447,0.326561899,0.73224604,0.677525687,0.544719192,0.515857182,0.252560937,0.17432792,0.184985586,0.289048711,0.293672177,0.421590908,0.246006577,0.613049736,0.641657953,0.501478019,0.281897039,0.091417442,0.176151746,0.219280321,0.840245448,0.132929143,0.261713752,0.193276499,0.580232886,0.494457714,0.492143473,0.403942942,0.600429247,0.452524294,0.756271173,0.814617134,0.612387903,0.173544964,0.157042279,0.373928119,0.474617056,0.513042374,0.551238102,0.306371811,0.377212557,0.301955557,0.376515252,0.599452961,0.291318902,0.820586974,0.280355563,0.431089303,0.826194872,0.756333729,0.180130121,0.851387903
DEO,0.268700424,0.253317953,0.390544911,0.326040927,0.575532755,0.544300514,0.207395239,0.234846754,0.599723682,0.309181517,0.59579324,0.379675963,0.162135717,0.296558067,0.253276961,0.219923381,0.469222506,0.48723186,0.283558008,0.277452912,0.174505248,0.596388976,0.515689444,0.25744437,0.305430945,0.214690015,0.407201475,0.32063637,0.559937447,0.465395878,0.214540656,0.593566127,0.531758521,0.526260155,0.275978652,0.372888334,0.200957693,0.190619174,0.462163148,0.386232432,0.28648241,0.500868739,0.255685952,0.30143542,0.219779741,0.202446833,0.655260224,0.648866672,0.397089097,0.267429984,0.459247023,0.35771095,0.233779261,0.539128695,0.535126233,0.241001339,0.560017813,0.277812758,0.292179699,0.301285344,0.227244748,0.471503159,0.373657343,0.290486669,0.194630109,0.364024453,0.592080185,0.237125662,0.254599602,0.620072171,0.475584655,0.187877074,0.263242037,0.332611966,0.253281327,0.591806862,0.259879687,0.262625861,0.376681487,0.438801864,0.278656728,0.324025272,0.543731836,0.2288844,0.191865192,0.339410357,0.28537983,0.483330664,0.309508336,0.416894943,0.318973108,0.337327027,0.193588969,0.336443916,0.5628621,0.518284875,0.451700887,0.372228187,0.226865605,0.28272174,0.216236498,0.465384367,0.437407392,0.313040129,0.27522046,0.500187289,0.444280941,0.484116464,0.241480493,0.311790695,0.427803924,0.50880941,0.25504533,0.480462851,0.524702779,0.311236615,0.308658094,0.366211828,0.452227173,0.225481007,0,0.342032395,0.441695283,0.624562999,0.596895931,0.421423969,0.172158506,0.249133348,0.176103096,0.202784954,0.357047232,0.512852118,0.177816974,0.215069443,0.496627428,0.484048674,0.50640996,0.518895489,0.238012968,0.264653517,0.184339039,0.278620945,0.224990725,0.240753181,0.35305451,0.524245536,0.455456651,0.271400618,0.315964152,0.216586306,0.211992697,0.193272808,0.615014148,0.245821574,0.316755999,0.29357316,0.440118201,0.545451021,0.457742242,0.398595982,0.360222429,0.262657262,0.614661691,0.509547572,0.392428389,0.234625477,0.237044245,0.338809675,0.229671541,0.408568524,0.364710452,0.254510085,0.280106404,0.341735249,0.366802977,0.406922478,0.270033008,0.556990201,0.298154355,0.31234224,0.612090099,0.546291433,0.283783275,0.533039956
DIS,0.280762167,0.412701253,0.237168022,0.232316033,0.666875244,0.77406093,0.363680124,0.184687712,0.721918699,0.292030168,0.73004231,0.545330446,0.274456647,0.336295332,0.45592581,0.304275106,0.558400724,0.601396502,0.321103475,0.262698795,0.50071084,0.318750795,0.38401533,0.26919179,0.169709518,0.341050226,0.545386877,0.42672683,0.614751179,0.168770769,0.264149409,0.70835862,0.75391901,0.321503887,0.507851725,0.4126582,0.405730915,0.462027659,0.369329695,0.617386723,0.192022277,0.715583155,0.335682065,0.348647978,0.271432656,0.288323377,0.686795765,0.379771534,0.269642492,0.185548081,0.201286567,0.188867443,0.282471398,0.635623231,0.655162517,0.278272713,0.778218142,0.197548722,0.146054826,0.477160831,0.2517586,0.265779254,0.667393404,0.139918319,0.386261159,0.220287424,0.717648824,0.202110177,0.239026383,0.718824165,0.715555181,0.448650643,0.196573506,0.164474944,0.25304335,0.647889956,0.300312517,0.283036988,0.185210195,0.156355264,0.469063781,0.384789541,0.671973687,0.428038276,0.296484118,0.412363924,0.287256899,0.730265472,0.204619501,0.428745973,0.144586033,0.115233357,0.417196954,0.302908819,0.502611558,0.640850908,0.610590864,0.150509611,0.463656709,0.221307913,0.254297127,0.719427282,0.598228956,0.239619315,0.254486338,0.788369278,0.357738072,0.321325983,0.40705787,0.432324412,0.246230217,0.518612802,0.233818344,0.797443894,0.8179227,0.371489003,0.396799628,0.223898755,0.309609398,0.273071916,0.342032395,0,0.599197575,0.788880327,0.674903254,0.648561432,0.350760981,0.259112661,0.274637603,0.545451751,0.582080903,0.627042923,0.293195467,0.382922773,0.637923717,0.737500631,0.411115087,0.380975158,0.367925443,0.258996863,0.288214329,0.374622304,0.360535865,0.456444781,0.200673596,0.471461581,0.681333519,0.589518726,0.230629162,0.267121823,0.341735416,0.303341536,0.833933885,0.163558722,0.282240124,0.138081073,0.525602283,0.286241571,0.345484772,0.383707467,0.555625615,0.525818883,0.5775228,0.649873043,0.583246727,0.251791085,0.196266564,0.388432894,0.55535158,0.476626747,0.571306192,0.509573606,0.51141592,0.33430293,0.361353977,0.59265844,0.351897001,0.763758111,0.327903181,0.515169431,0.783816668,0.819993818,0.215295176,0.740700963
DWDP,0.491809973,0.381435296,0.49805763,0.573301272,0.337270044,0.250607808,0.515196839,0.609037867,0.379195985,0.525712069,0.302861685,0.294924239,0.590974278,0.416427747,0.328710331,0.544728344,0.202088571,0.205508523,0.375807303,0.538986993,0.425221726,0.468941556,0.374843424,0.535032007,0.588762341,0.568046834,0.305310782,0.286115996,0.318846205,0.589961515,0.579211405,0.313018152,0.255907894,0.388139843,0.356732702,0.311881329,0.413799903,0.37900266,0.350440837,0.225130286,0.625655915,0.268262398,0.514477173,0.509473725,0.508472129,0.500094592,0.338829813,0.368548784,0.548285049,0.619539971,0.580988514,0.535657478,0.550356936,0.273313323,0.278001748,0.565358655,0.273547926,0.486737034,0.653175103,0.300507283,0.561030316,0.267259971,0.239423277,0.623253421,0.320267831,0.532242141,0.289619362,0.460546708,0.487777686,0.299799838,0.294329845,0.391227697,0.624071611,0.605743337,0.588895501,0.309833299,0.601812471,0.550357614,0.619938005,0.570659065,0.321576778,0.339373717,0.322849628,0.437024349,0.546925857,0.275951053,0.555892494,0.234854935,0.582804209,0.343661806,0.623943122,0.60878091,0.482467631,0.472031698,0.433172158,0.297158187,0.265691696,0.581460154,0.300588014,0.584752031,0.587985341,0.225331111,0.223709865,0.555041696,0.456896372,0.218286063,0.323335659,0.344440842,0.442152328,0.368217211,0.590242682,0.234020929,0.510687414,0.239055054,0.186909177,0.44388392,0.479601657,0.511058089,0.432199572,0.622867474,0.441695283,0.599197575,0,0.327069306,0.248750071,0.273771542,0.535728628,0.543323359,0.564926339,0.39434793,0.225484692,0.192310112,0.565620623,0.372275301,0.222609613,0.232537957,0.462591678,0.418208333,0.482918075,0.609409539,0.538115156,0.438635178,0.463087977,0.414849105,0.489076921,0.333925699,0.213202041,0.350835565,0.370764003,0.60140885,0.556803408,0.542783965,0.300621804,0.620035987,0.456415403,0.586193975,0.259567741,0.384128837,0.350433626,0.415609412,0.250668469,0.354717996,0.383028461,0.236638736,0.238024993,0.509734006,0.54762149,0.388596487,0.342058266,0.312198923,0.398209955,0.292347289,0.296058045,0.503278225,0.366209128,0.244496881,0.456407163,0.265868926,0.450428102,0.276140468,0.317127601,0.201986396,0.630736065,0.285588006
GE,0.614299366,0.570885582,0.521298998,0.706654671,0.246326452,0.199347475,0.757148914,0.858047847,0.169841641,0.761158475,0.145753473,0.338732428,0.796089669,0.488018798,0.44825533,0.629764602,0.307714826,0.301453716,0.445052985,0.763405652,0.511995569,0.369738922,0.404650142,0.751943059,0.848995814,0.805015562,0.291506367,0.420098169,0.214605698,0.640544071,0.82370574,0.194044052,0.154542877,0.404727214,0.420581572,0.559617549,0.53026378,0.517806826,0.520250249,0.251779652,0.877732056,0.255511284,0.579332595,0.570926705,0.635371139,0.597014868,0.248326161,0.209070706,0.576428403,0.836248282,0.555531145,0.712734472,0.791714607,0.337316735,0.342259541,0.835248014,0.200970037,0.838712352,0.87249999,0.344651955,0.880962856,0.439515487,0.266924941,0.848126273,0.439183649,0.726821257,0.221426535,0.798690344,0.754875879,0.152712569,0.245784609,0.490716096,0.856310433,0.835257151,0.742919924,0.209509387,0.863621256,0.855669741,0.743005112,0.50097866,0.394245028,0.476373905,0.24878077,0.515993423,0.779301791,0.412169125,0.634781385,0.220715763,0.909048744,0.397654432,0.902960546,0.733631048,0.649035586,0.491694953,0.258304579,0.185648904,0.354542564,0.692616735,0.416797957,0.774502412,0.86995923,0.173882598,0.267458346,0.65497843,0.594223758,0.165258714,0.361402896,0.33989861,0.555413655,0.334467191,0.640032972,0.222177469,0.764412318,0.161844405,0.150239214,0.569563647,0.453234555,0.800160455,0.371162034,0.870950319,0.624562999,0.788880327,0.327069306,0,0.206608149,0.143789397,0.778593889,0.741066149,0.833077488,0.477014335,0.301706543,0.300910974,0.784130889,0.505606908,0.202790364,0.191046932,0.411707158,0.393906909,0.595432039,0.6849283,0.72897907,0.526339889,0.546439621,0.461102801,0.702710351,0.227869508,0.222862067,0.279325504,0.724023954,0.895317491,0.805925798,0.668331604,0.094219263,0.934539562,0.618315468,0.844657983,0.34174623,0.405502691,0.336065678,0.437727906,0.325433414,0.414918872,0.211159111,0.196087129,0.253407906,0.873944361,0.732052145,0.523603096,0.382755003,0.324789124,0.459941773,0.47860668,0.425950095,0.533984731,0.472104291,0.292730095,0.520032494,0.125266318,0.493581945,0.297326294,0.146513685,0.169127284,0.893184608,0.100406033
GS,0.599284395,0.573149139,0.507752746,0.627392639,0.237557446,0.20303334,0.716685273,0.772961712,0.196187813,0.642692955,0.232761214,0.373463237,0.715346586,0.502162022,0.517980738,0.592054491,0.27922124,0.263152301,0.484229355,0.729560027,0.524766565,0.283288064,0.286983172,0.666766644,0.766226665,0.768980085,0.417745322,0.497256888,0.2276629,0.555988326,0.743730699,0.206321673,0.238851468,0.345648207,0.426055516,0.520486379,0.536222897,0.476778954,0.45964844,0.29997843,0.795677358,0.242474356,0.580177343,0.540482126,0.64018791,0.605447902,0.267370839,0.1756666,0.628861174,0.763312664,0.446917319,0.643560473,0.64084914,0.276238988,0.27621417,0.768948316,0.237454953,0.720294586,0.777986709,0.361456902,0.795452066,0.427912553,0.303540619,0.773469864,0.505912735,0.593673477,0.161496853,0.677874175,0.613581961,0.176034081,0.351931144,0.581686865,0.789539413,0.753740422,0.717618299,0.174108133,0.80056567,0.769723149,0.659556275,0.41084191,0.464931994,0.546373852,0.172774301,0.562332175,0.715593243,0.463005352,0.637063583,0.311173659,0.801188862,0.381203361,0.777166052,0.634294498,0.661050845,0.539310954,0.260103012,0.209791579,0.346548937,0.600650782,0.50989857,0.706764202,0.778171811,0.173286862,0.295610143,0.612957394,0.578555209,0.205274409,0.308337899,0.332097082,0.553138917,0.363132332,0.483176536,0.220220722,0.672796487,0.259968223,0.145412127,0.532007,0.428224965,0.68478126,0.391434995,0.776105266,0.596895931,0.674903254,0.248750071,0.206608149,0,0.271237206,0.734171097,0.701003956,0.719360354,0.497751008,0.37762577,0.272621966,0.740523835,0.604730918,0.190377037,0.220959142,0.37699907,0.345817222,0.569305443,0.650172142,0.697046145,0.496112303,0.547131788,0.530274414,0.551047926,0.225906462,0.288262377,0.411241339,0.558636804,0.818216809,0.75147766,0.649915862,0.21989667,0.84191021,0.56253092,0.731882579,0.374537972,0.363825205,0.319386689,0.389237518,0.300052857,0.419761899,0.19214656,0.201029547,0.330523285,0.786412939,0.682110254,0.475847343,0.439069668,0.352761002,0.412547057,0.470062742,0.408641136,0.534466938,0.481511547,0.290755896,0.560036844,0.163607749,0.479658539,0.459370713,0.147121653,0.165755127,0.825212346,0.22185269
GSK,0.458064095,0.345402444,0.422939794,0.558814946,0.360606178,0.198711749,0.495389584,0.666486718,0.166236892,0.577590984,0.171558627,0.276536701,0.620157387,0.374235295,0.292056234,0.449600143,0.269997229,0.241449488,0.328768744,0.531425969,0.36292022,0.412500662,0.466516688,0.4670471,0.605359707,0.533611843,0.190582659,0.266738937,0.220689343,0.54908097,0.60478971,0.186560987,0.193197203,0.386119629,0.280664668,0.377636324,0.349162148,0.403943219,0.372598422,0.207722733,0.677826008,0.242692535,0.462351653,0.437002404,0.438926863,0.458319913,0.256309473,0.30474826,0.505405095,0.657839582,0.560162496,0.61080556,0.565260748,0.333399447,0.320787322,0.534120847,0.196940263,0.502362739,0.637029152,0.306365912,0.561080414,0.418817917,0.207894911,0.620640098,0.252701345,0.620062161,0.27972281,0.45478729,0.560696667,0.214777186,0.234444596,0.308663377,0.596360161,0.672028548,0.554192049,0.287601829,0.62024249,0.552264027,0.698734118,0.500418496,0.269032605,0.242304961,0.306853686,0.320187825,0.505426866,0.243382719,0.445601909,0.147956297,0.585491708,0.344935403,0.650044859,0.664591797,0.434345335,0.499807849,0.334432113,0.203485153,0.297019559,0.631637903,0.252231115,0.569802635,0.613515946,0.192184097,0.220065788,0.484924877,0.489525356,0.161973188,0.305520415,0.338250632,0.398229724,0.281680952,0.577777613,0.222149147,0.506116988,0.164239513,0.176772837,0.434904241,0.366127998,0.561666487,0.363939856,0.66879548,0.421423969,0.648561432,0.273771542,0.143789397,0.271237206,0,0.515084625,0.511806194,0.574955575,0.349338857,0.151199445,0.24064846,0.535586377,0.330238058,0.185895371,0.178906997,0.414983136,0.363534733,0.464178709,0.551490461,0.554335957,0.402945932,0.391096891,0.330462143,0.54530549,0.282728894,0.127152844,0.209376515,0.430079212,0.61301022,0.560098534,0.476165824,0.153131186,0.649303716,0.441610509,0.607546415,0.303811266,0.356243256,0.296915565,0.39976746,0.167640869,0.341461028,0.259841388,0.226720317,0.127480919,0.550227003,0.509409176,0.355823556,0.278838311,0.244362141,0.403811943,0.383983691,0.352782645,0.439099476,0.344207977,0.173380971,0.399549706,0.206466528,0.437705588,0.17852481,0.188999615,0.186901606,0.644780856,0.157641237
HD,0.235611878,0.209813701,0.388481249,0.334725816,0.655328062,0.640862904,0.155055949,0.204402645,0.764602168,0.266408784,0.746039997,0.46799085,0.144291564,0.297870721,0.28811563,0.211756667,0.515403814,0.537990006,0.327704759,0.214124015,0.18678887,0.597082553,0.451876099,0.18290162,0.249716064,0.136228717,0.466778489,0.303214402,0.749046079,0.407139598,0.142812099,0.757524656,0.652840033,0.545884307,0.315524062,0.39329045,0.211620099,0.226142878,0.499081878,0.445676913,0.187790558,0.632912429,0.246258497,0.290939858,0.147001043,0.200207076,0.770185454,0.722083208,0.341043213,0.207043043,0.425215852,0.311931447,0.188893508,0.593439167,0.598097949,0.151802989,0.652793061,0.204056654,0.256638416,0.366234237,0.146684452,0.486144287,0.420715979,0.245584455,0.25646785,0.285239229,0.672954206,0.201506678,0.270217492,0.786896912,0.565657069,0.163880171,0.196737106,0.350946399,0.223508024,0.740651424,0.158465228,0.142705428,0.2686239,0.420256296,0.331774671,0.343728975,0.695338317,0.206740222,0.144110557,0.348614886,0.264444525,0.576480643,0.225623824,0.471361426,0.201543117,0.26872889,0.181178115,0.296010454,0.621073469,0.677196899,0.531608191,0.310718373,0.21634139,0.294567306,0.147716094,0.600837012,0.487625752,0.314319805,0.248438948,0.601884105,0.467989248,0.52723963,0.196920644,0.403439441,0.413924345,0.58678159,0.224666272,0.587482028,0.61447449,0.319644565,0.320368408,0.265017478,0.48575905,0.134550077,0.172158506,0.350760981,0.535728628,0.778593889,0.734171097,0.515084625,0,0.207329927,0.145318323,0.233174101,0.422692892,0.60203035,0.138588409,0.209478951,0.607209545,0.555739874,0.499880061,0.573519363,0.246993696,0.199312019,0.174241677,0.310827175,0.223046044,0.259777105,0.255207249,0.606524655,0.525176295,0.313194649,0.28089892,0.12648857,0.140747898,0.177507036,0.738304214,0.180693219,0.300330906,0.225786049,0.474017632,0.561377365,0.46355668,0.399566656,0.453881047,0.324091616,0.736620488,0.670015217,0.465290418,0.130936919,0.252255938,0.34461477,0.344648249,0.443484857,0.46173317,0.253820051,0.284678823,0.338803039,0.356175446,0.47485701,0.282079757,0.694987605,0.350956397,0.304784482,0.746522936,0.634107407,0.197994001,0.718546666
HDB,0.153852025,0.248181789,0.291893597,0.161150172,0.657028318,0.624640707,0.182288472,0.196790901,0.695951499,0.265423521,0.695713789,0.54603551,0.203932106,0.225233849,0.392439596,0.178139743,0.491277336,0.50668267,0.20979186,0.20325285,0.256998585,0.48482551,0.533239363,0.206569737,0.194107854,0.184652357,0.437151406,0.369792016,0.64502441,0.349974193,0.107142691,0.683794924,0.668274416,0.425609716,0.299008438,0.426578737,0.203872357,0.252998506,0.538682959,0.456861771,0.194819102,0.60973537,0.214980224,0.199933431,0.145398927,0.189204364,0.739829698,0.615611313,0.304400023,0.204382983,0.358206269,0.260494579,0.214638736,0.615071683,0.626727247,0.123093733,0.633522896,0.200220241,0.248882072,0.380900559,0.185679718,0.476499647,0.459280497,0.172112078,0.338619645,0.241955393,0.681413581,0.276863603,0.319522025,0.746502414,0.658635063,0.219682847,0.11334194,0.251321823,0.145693341,0.702914549,0.184089782,0.123085054,0.230572852,0.35106787,0.376861435,0.462087757,0.669220502,0.277766247,0.13383608,0.434075465,0.204336789,0.573431408,0.206165135,0.438620481,0.1924905,0.245129188,0.184038828,0.234647933,0.675613781,0.661493604,0.554739732,0.266388235,0.2935814,0.171457965,0.141744228,0.630082637,0.523931503,0.20753143,0.179837848,0.623583639,0.370813328,0.368133363,0.235239761,0.356141374,0.290306466,0.518187383,0.187307717,0.596220233,0.626805361,0.330225602,0.209755428,0.257960812,0.422836503,0.190593555,0.249133348,0.259112661,0.543323359,0.741066149,0.701003956,0.511806194,0.207329927,0,0.168394709,0.335201492,0.424916034,0.529989767,0.18627527,0.249869124,0.545605655,0.604114237,0.526869138,0.413808135,0.224174711,0.192201586,0.19313768,0.272347069,0.31429632,0.287014516,0.278942938,0.565760493,0.546033541,0.3454364,0.329152299,0.182838482,0.188347963,0.145800747,0.724411528,0.173263549,0.232928356,0.222426846,0.503033161,0.446387428,0.36756513,0.364995258,0.476011976,0.291587462,0.685824037,0.611616502,0.425438134,0.186536712,0.149241157,0.290741067,0.337815285,0.357800533,0.465661492,0.260018507,0.297460237,0.257857319,0.315438813,0.533593819,0.219764392,0.68632358,0.265151486,0.36395846,0.709088585,0.659281446,0.19256461,0.677987519
HON,0.243771366,0.269915961,0.369151964,0.241752872,0.682552592,0.6860175,0.2212396,0.175249226,0.746233857,0.275725487,0.751016648,0.541717018,0.114350641,0.300574009,0.358629606,0.185000252,0.569066941,0.592847322,0.319776752,0.250547427,0.257650647,0.552863447,0.505699581,0.16074258,0.197715287,0.180986891,0.514049584,0.389282822,0.718055026,0.390181116,0.134483168,0.744843261,0.727949934,0.516628377,0.386284191,0.460069598,0.219320302,0.270527864,0.507441565,0.508636471,0.14741991,0.63844452,0.205778311,0.254711025,0.149888551,0.157953721,0.748059165,0.637718951,0.299278478,0.142291132,0.380789217,0.286995635,0.209886839,0.637667152,0.651981537,0.120979949,0.70376211,0.247050169,0.236774835,0.401298684,0.183513819,0.485721646,0.498836525,0.192397606,0.348972073,0.263522551,0.70126392,0.236881641,0.283447097,0.783180938,0.649536432,0.246952112,0.160908416,0.255383754,0.152361149,0.72741887,0.170900994,0.176950916,0.246839874,0.367609895,0.434028739,0.407915266,0.708842237,0.367915166,0.121293994,0.401301326,0.21646102,0.623305623,0.21752465,0.481131217,0.184389641,0.235341717,0.228363486,0.306858575,0.681336761,0.720784789,0.598879897,0.272333751,0.30950057,0.187519071,0.118273688,0.655676857,0.590782464,0.233361127,0.263501003,0.660673329,0.445681326,0.48112136,0.212726775,0.397432711,0.332370937,0.600399669,0.237655894,0.633393859,0.677636066,0.343105541,0.293626783,0.278288846,0.481161236,0.110416632,0.176103096,0.274637603,0.564926339,0.833077488,0.719360354,0.574955575,0.145318323,0.168394709,0,0.30780026,0.496874078,0.64635211,0.168934145,0.251619232,0.655271985,0.622131536,0.528115558,0.519026834,0.200840778,0.151068859,0.137179353,0.279964444,0.306890703,0.369440704,0.278491287,0.616179156,0.586988584,0.419443621,0.318359735,0.120052677,0.157291339,0.164368963,0.779788168,0.14156541,0.228303525,0.217489413,0.51644412,0.510482046,0.457956478,0.406093056,0.552676196,0.377444653,0.742702478,0.688951896,0.526692469,0.18200366,0.191921558,0.341259188,0.406714864,0.483472644,0.511975184,0.245961433,0.291243825,0.301948874,0.39915692,0.546507184,0.248637039,0.763116282,0.293871411,0.414437217,0.771354466,0.694608557,0.184164675,0.76677759
